NCM,NCM_DESCRICAO,CAPITULO
85258919,Outras,85
85258919,Lupa eletrônica do tipo utilizado por pessoas com deficiência visual,85
85258921,Com três ou mais captadores de imagem,85
85258922,"Outras, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)",85
85258929,Outras,85
85258929,Câmeras de video de imagens fixas,85
85261000,- Aparelhos de radiodetecção e de radiossondagem (radar),85
85269100,-- Aparelhos de radionavegação,85
85269200,-- Aparelhos de radiotelecomando,85
85271200,-- Rádios toca-fitas (Rádios-leitores de cassetes*) de bolso,85
85271300,-- Outros aparelhos combinados com um aparelho de gravação ou de reprodução de som,85
85271900,-- Outros,85
85272100,-- Combinados com um aparelho de gravação ou de reprodução de som,85
85272900,-- Outros,85
85279100,-- Combinados com um aparelho de gravação ou de reprodução de som,85
85279100,Rádio com toca-discos digitais a laser,85
85279200,"-- Não combinados com um aparelho de gravação ou de reprodução de som, mas combinados com um relógio",85
85279910,Amplificador com sintonizador (receiver),85
85279990,Outros,85
85284200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina,85
85284930,"Policromáticos, com dispositivos de seleção de varredura (underscanning) e de retardo de sincronismo horizontal e vertical (H/V delay ou pulse cross)",85
85284990,Outros,85
85285200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina,85
85285900,-- Outros,85
85286200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina,85
85286910,Com tecnologia de dispositivo digital de microespelhos (DMD - Digital Micromirror Device),85
85286990,Outros,85
85287111,"Sem saída de radiofrequência (RF) modulada nos canais 3 ou 4, com saídas de áudio balanceadas com impedância de 600 Ohms, próprio para montagem em racks e com saída de vídeo com conector BNC",85
85287119,Outros,85
85287119,Receptores de sinais de televisão via cabo,85
85287190,Outros,85
85287190,Receptores de sinais de televisão via cabo,85
85287200,"-- Outros, a cores",85
85287300,"-- Outros, a preto e branco ou outros monocromos",85
85291020,Antenas com refletor parabólico,85
85291090,Outros,85
85299011,Gabinetes e bastidores,85
85299012,"Circuitos impressos com componentes elétricos ou eletrônicos, montados",85
85299019,Outras,85
85299019,"Codificadores para sinais de áudio, vídeo de alta definição MPEG-2 e/ou MPEG-4 (protocolo
H.264) para sistema de transmissão de sinais de televisão digital terrestre",85
85299020,De aparelhos das posições 85.27 ou 85.28,85
85299020,Peças plásticas moldadas por injeção,85
85299030,De aparelhos da subposição 8526.10,85
85299040,De aparelhos da subposição 8526.91,85
85299050,De módulos de visualização da posição 85.24,85
85299090,Outras,85
85301010,"Digitais, para controle de tráfego",85
85301090,Outros,85
85308010,"Digitais, para controle de tráfego de automotores",85
85308090,Outros,85
85309000,- Partes,85
85311010,Alarmes contra incêndio ou sobreaquecimento,85
85311090,Outros,85
85312000,- Painéis indicadores com dispositivos de cristais líquidos (LCD) ou de diodos emissores de luz (LED),85
85312000,"Quadro de sinalização, próprio para dar informações relativas à venda de mercadorias, constituído de painel eletrônico e respectivos dispositivos de comando e controle (unidade funcional)",85
85318000,- Outros aparelhos,85
85319000,- Partes,85
85321000,"- Condensadores fixos concebidos para linhas elétricas de 50/60 Hz e capazes de absorver uma potência reativa igual ou superior a 0,5 kvar (condensadores de potência)",85
85322111,Com tensão de isolação inferior ou igual a 125 V,85
85322119,Outros,85
85322120,Próprios para montagem por inserção (PTH - Pin Through Hole),85
85322190,Outros,85
85322200,-- Eletrolíticos de alumínio,85
85322310,Próprios para montagem em superfície (SMD - Surface Mounted Device),85
85322390,Outros,85
85322410,Próprios para montagem em superfície (SMD - Surface Mounted Device),85
85322420,Próprios para montagem por inserção (PTH - Pin Through Hole),85
85322490,Outros,85
85322510,Próprios para montagem em superfície (SMD - Surface Mounted Device),85
85322590,Outros,85
85322910,Próprios para montagem em superfície (SMD - Surface Mounted Device),85
85322990,Outros,85
85323010,Próprios para montagem em superfície (SMD - Surface Mounted Device),85
85323090,Outros,85
85329000,- Partes,85
85331000,"- Resistências fixas de carbono, aglomeradas ou de camada",85
85332110,De fio,85
85332120,Próprias para montagem em superfície (SMD - Surface Mounted Device),85
85332190,Outras,85
85332900,-- Outras,85
85333110,Potenciômetros,85
85333190,Outras,85
85333910,Potenciômetros,85
85333990,Outras,85
85334011,Termistores,85
85334012,Varistores para uma tensão inferior ou igual a 1.000 V,85
85334013,Outros varistores,85
85334019,Outras,85
85334091,"Potenciômetro de carvão, do tipo utilizado para determinar o ângulo de abertura da borboleta, em sistemas de injeção de combustível controlados eletronicamente",85
85334092,Outros potenciômetros de carvão,85
85334099,Outras,85
85339000,- Partes,85
85340011,Com isolante de resina fenólica e papel celulósico,85
85340012,Com isolante de resina epóxida e papel celulósico,85
85340013,Com isolante de resina epóxida e tecido de fibra de vidro,85
85340019,Outros,85
85340020,"Simples face, flexíveis",85
85340031,Com isolante de resina fenólica e papel celulósico,85
85340032,Com isolante de resina epóxida e papel celulósico,85
85340033,Com isolante de resina epóxida e tecido de fibra de vidro,85
85340039,Outros,85
85340040,"Dupla face, flexíveis",85
85340051,Com isolante de resina epóxida e tecido de fibra de vidro,85
85340059,Outros,85
85351000,- Fusíveis e corta-circuitos de fusíveis,85
85352100,"-- Para uma tensão inferior a 72,5 kV",85
85352900,-- Outros,85
85353013,"Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo)",85
85353017,"Outros, com dispositivo de acionamento não automático",85
85353018,"Outros, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido",85
85353019,Outros,85
85353023,"Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo)",85
85353027,"Outros, com dispositivo de acionamento não automático",85
85353028,"Outros, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido",85
85353029,Outros,85
85354010,Para-raios para proteção de linhas de transmissão de eletricidade,85
85354090,Outros,85
85359010,"Comutadores com ampolas a vácuo, sem interrupção de circulação de corrente durante a comutação, para uma corrente nominal igual ou superior a 100 A",85
85359090,Outros,85
85361000,- Fusíveis e corta-circuitos de fusíveis,85
85362000,- Disjuntores,85
85363010,Centelhador a gás,85
85363090,Outros,85
85363090,"Dispositivos de transientes de tensão, para proteção de transmissores, de potência igual ou
superior a 20 kW",85
85364100,-- Para uma tensão não superior a 60 V,85
85364900,-- Outros,85
85365010,Unidade chaveadora de conversor de subida e descida para sistema de telecomunicações via satélite,85
85365020,Unidade chaveadora de amplificador de alta potência (HPA) para sistema de telecomunicações via satélite,85
85365030,"Comutadores codificadores digitais, próprios para montagem em circuitos impressos",85
85365090,Outros,85
85365090,"Interruptor de embutir ou sobrepor, rotativo ou de alavanca, para sistema elétrico em 24 V,
próprio para ônibus ou caminhões",85
85365090,Chaves de faca,85
85365090,Do tipo utilizado em residências,85
85366100,-- Suportes para lâmpadas,85
85366910,Tomada polarizada e tomada blindada,85
85366990,Outros,85
85367000,"- Conectores para fibras ópticas, feixes ou cabos de fibras ópticas",85
85369010,Conectores para cabos planos constituídos por condutores paralelos isolados individualmente,85
85369020,Tomadas de contato deslizante em condutores aéreos,85
85369030,Soquetes para microestruturas eletrônicas,85
85369040,Conectores para circuito impresso,85
85369050,"Terminais de conexão para condensadores, mesmo montados em suporte isolante",85
85369060,"Conector de corrente elétrica para acoplamento através da carcaça, do tipo utilizado em
motocompressores herméticos de refrigeração",85
85369090,Outros,85
85371011,"Com processador e barramento de 32 bits ou superior, incorporando recursos gráficos e execução de macros, resolução inferior ou igual a 1 micrômetro (mícron) e capacidade de conexão digital para servo-acionamento, com monitor policromático",85
85371019,Outros,85
85371020,Controladores programáveis,85
85371030,Controladores de demanda de energia elétrica,85
85371090,Outros,85
85372010,"Subestações isoladas a gás (GIS - Gas-Insulated Switchgear ou HIS - Highly Integrated Switchgear), para uma tensão superior a 52 kV",85
85372090,Outros,85
85381000,"- Quadros, painéis, consoles, cabinas, armários e outros suportes, da posição 85.37, desprovidos dos seus aparelhos",85
85389010,"Circuitos impressos com componentes elétricos ou eletrônicos, montados",85
85389020,"De disjuntores, para uma tensão igual ou superior a 72,5 kV",85
85389090,Outras,85
85391010,Para uma tensão inferior ou igual a 15 V,85
85391090,Outros,85
85392110,Para uma tensão inferior ou igual a 15 V,85
85392110,Lâmpadas dicroicas,85
85392190,Outros,85
85392190,Lâmpadas dicroicas,85
85392200,"-- Outros, de potência não superior a 200 W e uma tensão superior a 100 V",85
85392200,"Lâmpadas incandescentes, de tensão superior a 100 V",85
85392910,Para uma tensão inferior ou igual a 15 V,85
85392910,"Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para
cinematografia, cinema e atividades semelhantes, em qualquer base",85
85392990,Outros,85
85392990,"Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para
cinematografia, cinema e atividades semelhantes, em qualquer base",85
85392990,"Lâmpadas incandescentes, de tensão superior a 100 V",85
85393111,Que contenham mais de 5 mg de mercúrio por cada invólucro (tubo),85
85393111,"De descarga em baixa pressão, com eficiência superior a 40 lúmens/W (lâmpada fluorescente compacta)",85
85393119,Outras,85
85393119,"De descarga em baixa pressão, com eficiência superior a 40 lúmens/W (lâmpada fluorescente compacta)",85
85393120,Outras lâmpadas,85
85393120,"De descarga em baixa pressão, de base única, sem reator eletrônico incorporado, com
eficiência superior a 40 lúmens/W (lâmpada fluorescente compacta)",85
85393131,Com fósforo tribanda e que contenham mais de 5 mg de mercúrio,85
85393132,Com fósforo em halofosfato e que contenham mais de 10 mg de mercúrio,85
85393139,Outros,85
85393210,De vapor de mercúrio,85
85393210,Lâmpadas mistas,85
85393220,De vapor de sódio,85
85393220,De alta pressão,85
85393230,De halogeneto metálico,85
85393911,"De comprimento não superior a 500 mm e que contenham mais de 3,5 mg de mercúrio",85
85393912,"De comprimento superior a 500 mm, mas não superior a 1.500 mm e que contenham mais de 5 mg de mercúrio",85
85393913,De comprimento superior a 1.500 mm e que contenham mais de 13 mg de mercúrio,85
85393919,Outros,85
85393990,Outros,85
85394110,De potência igual ou superior a 1.000 W,85
85394190,Outras,85
85394900,-- Outros,85
85395100,-- Módulos de diodos emissores de luz (LED),85
85395200,-- Lâmpadas e tubos de diodos emissores de luz (LED),85
85399010,Eletrodos,85
85399020,Bases,85
85399090,Outras,85
85401100,-- A cores,85
85401200,-- A preto e branco ou outros monocromos,85
85402011,A preto e branco ou outros monocromos,85
85402019,Outros,85
85402020,"Tubos conversores ou intensificadores de imagens, de raios X",85
85402090,Outros,85
85404000,"- Tubos de visualização de dados gráficos, em monocromos; tubos de visualização de dados gráficos, a cores, com uma tela (ecrã*) fosfórica de espaçamento entre os pontos inferior a 0,4 mm",85
85406010,"Tubos de visualização de dados gráficos, em cores, com uma tela de espaçamento entre os pontos igual ou superior a 0,4 mm",85
85406090,Outros,85
85407100,-- Magnétrons,85
85407900,-- Outros,85
85408100,-- Tubos de recepção ou de amplificação,85
85408910,Válvulas de potência para transmissores,85
85408990,Outros,85
85409110,Bobinas de deflexão (yokes),85
85409120,Núcleos de pó ferromagnético para bobinas de deflexão (yokes),85
85409130,Canhões eletrônicos,85
85409140,"Painel de vidro, máscara de sombra e blindagem interna, reunidos, para tubos tricromáticos",85
85409190,Outras,85
85409900,-- Outras,85
85411011,Zener,85
85411012,"Outros, de intensidade de corrente inferior ou igual a 3 A",85
85411019,Outros,85
85411021,Zener,85
85411022,"Outros, de intensidade de corrente inferior ou igual a 3 A",85
85411029,Outros,85
85411031,Zener,85
85411032,"Outros, de intensidade de corrente inferior ou igual a 3 A",85
85411039,Outros,85
85411091,Zener,85
85411092,"Outros, de intensidade de corrente inferior ou igual a 3 A",85
85411099,Outros,85
85412110,Não montados,85
85412120,"Montados, próprios para montagem em superfície (SMD - Surface Mounted Device)",85
85412191,"De efeito de campo, com junção heterogênea (HJFET ou HEMT)",85
85412199,Outros,85
85412910,Não montados,85
85412920,Montados,85
85413011,De intensidade de corrente inferior ou igual a 3 A,85
85413019,Outros,85
85413021,De intensidade de corrente inferior ou igual a 3 A,85
85413029,Outros,85
85414111,"Diodos emissores de luz (LED), exceto diodos laser",85
85414112,Diodos laser,85
85414121,"Diodos emissores de luz (LED), exceto diodos laser, próprios para montagem em superfície (SMD - Surface Mounted Device)",85
85414122,"Outros diodos emissores de luz (LED), exceto diodos laser",85
85414123,Diodos laser com comprimento de onda de 1.300 nm ou 1.500 nm,85
85414124,Outros diodos laser,85
85414210,Células solares orgânicas,85
85414220,Outras células solares,85
85414290,Outras,85
85414300,-- Células fotovoltaicas montadas em módulos ou em painéis,85
85414300,Células solares,85
85414900,-- Outros,85
85415100,-- Transdutores à base de semicondutores,85
85415900,-- Outros,85
85416010,"De quartzo, de frequência igual ou superior a 1 MHz, mas não superior a 100 MHz",85
85416090,Outros,85
85419010,Suportes-conectores apresentados em tiras (lead frames),85
85419020,Coberturas para encapsulamento (cápsulas),85
85419090,Outras,85
85423110,Não montados,85
85423110,Obtidos por tecnologia bipolar,85
85423120,"Montados, próprios para montagem em superfície (SMD - Surface Mounted Device)",85
85423190,Outros,85
85423210,Não montadas,85
85423210,Obtidas por tecnologia bipolar,85
85423221,"Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH",85
85423229,Outras,85
85423291,"Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH",85
85423299,Outras,85
85423299,De óxido metálico,85
85423311,De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação igual ou superior a 800 MHz,85
85423319,Outros,85
85423320,"Outros, não montados",85
85423390,Outros,85
85423911,De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação igual ou superior a 800 MHz,85
85423919,Outros,85
85423920,"Outros, não montados",85
85423920,Obtidos por tecnologia bipolar,85
85423931,Circuitos do tipo chipset,85
85423939,Outros,85
85423991,Circuitos do tipo chipset,85
85423999,Outros,85
85429000,- Partes,85
85431000,- Aceleradores de partículas,85
85432000,- Geradores de sinais,85
85432000,"Geradores de sinais de teste e referência de vídeo nos padrões SDI e HD-SDI, com capacidade de geração de diferentes sinais de teste, dentre eles o color bars e zoneplate",85
85433010,"De eletrólise, com células de membrana",85
85433090,Outros,85
85434000,- Cigarros eletrônicos e dispositivos de vaporização elétricos de uso pessoal semelhantes,85
85437011,"Para transmissão de sinais de micro-ondas de alta potência (HPA), a válvula TWT do tipo Phase Combiner, com potência de saída superior a 2,7 kW",85
85437011,De média ou de alta frequência,85
85437012,"Para recepção de sinais de micro-ondas de baixo ruído (LNA) na banda de 3.600 a 4.200 MHz, com temperatura menor ou igual a 55 Kelvin, para telecomunicações via satélite",85
85437012,De média ou de alta frequência,85
85437013,Para distribuição de sinais de televisão,85
85437013,De média ou de alta frequência,85
85437014,Outros para recepção de sinais de micro-ondas,85
85437014,De média ou de alta frequência,85
85437015,Outros para transmissão de sinais de micro-ondas,85
85437015,De média ou de alta frequência,85
85437019,Outros,85
85437019,De média ou de alta frequência,85
85437020,Aparelhos para eletrocutar insetos,85
85437031,"Geradores de efeitos especiais com manipulação em 2 ou 3 dimensões, mesmo combinados com dispositivo de comutação, de mais de 10 entradas de áudio ou de vídeo",85
85437032,"Geradores de caracteres, digitais",85
85437033,Sincronizadores de quadro armazenadores ou corretores de base de tempo,85
85437034,Controladores de edição,85
85437035,"Misturador digital, em tempo real, com oito ou mais entradas",85
85437036,"Roteador-comutador (routing switcher) de mais de 20 entradas e mais de 16 saídas, de áudio ou de vídeo",85
85437036,"Roteadores-comutadores (trouting switcher), contendo mais de 20 entradas e mais de 16 saídas de áudio e/ou vídeo, com interface de entrada de vídeo SDI e HD-SDI e saídas em SDI e HD SDI, entradas de áudio analógico e/ou digital ou capacidade para áudio embedded",85
85437039,Outros,85
85437039,"Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou
optomagnético",85
85437039,"Aparelho de gravação ou reprodução, e edição, de imagem e som de televisão em disco
rígido, por meio magnético, óptico ou optomagnético",85
85437040,Transcodificadores ou conversores de padrões de televisão,85
85437050,Simulador de antenas para transmissores com potência igual ou superior a 25 kW (carga fantasma),85
85437091,"Terminais de texto que operem com código de transmissão Baudot, providos de teclado
alfanumérico e visor, para acoplamento exclusivamente acústico a telefone",85
85437092,Eletrificadores de cercas,85
85437099,Outros,85
85437099,"Amplificadores seriais digitais para distribuição de sinais de vídeo, com retemporizador",85
85439010,Das máquinas ou aparelhos da subposição 8543.70,85
85439090,Outras,85
85441100,-- De cobre,85
85441911,Revestido de cobre (CCA - Copper Clad Aluminum),85
85441919,Outros,85
85441990,Outros,85
85442000,- Cabos coaxiais e outros condutores elétricos coaxiais,85
85443000,- Jogos de fios para velas de ignição e outros jogos de fios do tipo utilizado em quaisquer veículos,85
85443000,Para sistema elétrico em 24 V,85
85444200,-- Munidos de peças de conexão,85
85444900,-- Outros,85
85444900,Para tensão não superior a 80 V,85
85446000,"- Outros condutores elétricos, para uma tensão superior a 1.000 V",85
85447010,Com revestimento externo de material dielétrico,85
85447020,"Com revestimento externo de aço, próprios para instalação submarina (cabo submarino)",85
85447030,Com revestimento externo de alumínio,85
85447090,Outros,85
85451100,-- Do tipo utilizado em fornos,85
85451910,"De grafita, com um teor de carbono igual ou superior a 99,9 %, em peso",85
85451920,"Blocos de grafite, do tipo utilizado como cátodos em cubas eletrolíticas",85
85451990,Outros,85
85452000,- Escovas,85
85459010,Carvões para pilhas elétricas,85
85459020,Resistências aquecedoras desprovidas de revestimento e de terminais,85
85459030,"Suportes de conexão (nipples), para eletrodos",85
85459090,Outros,85
85461000,- De vidro,85
85462000,- De cerâmica,85
85469000,- Outros,85
85471000,- Peças isolantes de cerâmica,85
85472010,"Tampões vedadores para condensadores, com perfurações para terminais",85
85472090,Outras,85
85479000,- Outros,85
85480010,Termopares do tipo utilizado em dispositivos termoelétricos de segurança de aparelhos alimentados a gás,85
85480090,Outras,85
85491100,"-- Desperdícios e resíduos, e sucata, de acumuladores de chumbo-ácido; acumuladores de chumbo-ácidob inservíveis",85
85491100,Acumuladores inservíveis,85
85491200,"-- Outros, que contenham chumbo, cádmio ou mercúrio",85
85491200,"Desperdícios, resíduos e sucatas, à base de cádmio, exceto seus compostos químicos",85
85491200,"Desperdícios, resíduos e sucatas, contendo compostos químicos de cádmio ou de mercúrio",85
85491200,"Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis, exceto acumuladores de
chumbo-ácido",85
85491300,"-- Selecionados por tipo de componente químico e que não contenham chumbo, cádmio ou mercúrio",85
85491300,"Desperdícios, resíduos e sucatas, contendo compostos químicos de níquel ou de lítio",85
85491300,"Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis",85
85491400,"-- Não selecionados e que não contenham chumbo, cádmio ou mercúrio",85
85491400,"Desperdícios, resíduos e sucatas, contendo compostos químicos de níquel ou de lítio",85
85491400,"Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis",85
85491900,-- Outros,85
85491900,"Desperdícios, resíduos e sucatas, contendo compostos químicos de níquel ou de lítio",85
85491900,"Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis, exceto acumuladores de
chumbo-ácido",85
85492100,"-- Que contenham pilhas, baterias de pilhas ou acumuladores, elétricos, interruptores de mercúrio, vidro de tubos catódicos ou outros vidros ativados, ou componentes elétricos ou eletrônicos que contenham cádmio, mercúrio, chumbo ou policlorobifenilas (PCB)",85
85492100,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
85492900,-- Outros,85
85492900,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
85493100,"-- Que contenham pilhas, baterias de pilhas ou acumuladores, elétricos, interruptores de mercúrio, vidro de tubos catódicos ou outros vidros ativados, ou componentes elétricos ou eletrônicos que contenham cádmio, mercúrio, chumbo ou policlorobifenilas (PCB)",85
85493100,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
85493900,-- Outras,85
85493900,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
85499100,"-- Que contenham pilhas, baterias de pilhas ou acumuladores, elétricos, interruptores de mercúrio, vidro de tubos catódicos ou outros vidros ativados, ou componentes elétricos ou eletrônicos que contenham cádmio, mercúrio, chumbo ou policlorobifenilas (PCB)",85
85499100,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
85499900,-- Outros,85
85499900,"Produtos usados no final de seu ciclo de vida, imprestáveis para uso em sua função original,
considerados resíduos eletrônicos",85
86011000,- De fonte externa de eletricidade,86
86012000,- De acumuladores elétricos,86
86021000,- Locomotivas diesel-elétricas,86
86029000,- Outros,86
86031000,- De fonte externa de eletricidade,86
86039000,- Outras,86
86040010,"Autopropulsados, equipados com batedores de balastro e alinhadores de vias férreas",86
86040090,Outros,86
86050010,Vagões de passageiros,86
86050090,Outros,86
86061000,- Vagões-tanque (vagões-cisterna) e semelhantes,86
86063000,"- Vagões de descarga automática, exceto os da subposição 8606.10",86
86069100,-- Cobertos e fechados,86
86069200,"-- Abertos, com paredes fixas de altura superior a 60 cm",86
86069900,-- Outros,86
86071110,Bogies,86
86071120,Bissels,86
86071200,-- Outros bogies e bissels,86
86071911,"Com rolamentos incorporados, de diâmetro exterior superior a 190 mm, do tipo utilizado em eixos de rodas de vagões ferroviários",86
86071919,Outros,86
86071990,Outros,86
86072100,-- Freios (travões) a ar comprimido e suas partes,86
86072900,-- Outros,86
86073000,"- Ganchos e outros sistemas de engate, para-choques, e suas partes",86
86079100,-- De locomotivas ou de locotratores,86
86079900,-- Outras,86
86080011,Mecânicos,86
86080012,Eletromecânicos,86
86080090,Outros,86
86090000,"Contêineres (Contentores*), incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou mais meios de transporte.",86
87011000,- Tratores de eixo único,87
87012100,-- Unicamente com motor de pistão de ignição por compressão (diesel ou semidiesel),87
87012200,"-- Equipados para propulsão, simultaneamente, com motor de pistão de ignição por compressão (diesel ou semidiesel) e motor elétrico",87
87012300,"-- Equipados para propulsão, simultaneamente, com motor de pistão de ignição por centelha (faísca) e motor elétrico",87
87012400,-- Unicamente com motor elétrico para propulsão,87
87012900,-- Outros,87
87013000,- Tratores de lagartas (esteiras),87
87019100,-- Não superior a 18 kW,87
87019100,Com tomada de força mecânica ou hidráulica,87
87019200,"-- Superior a 18 kW, mas não superior a 37 kW",87
87019200,Com tomada de força mecânica ou hidráulica,87
87019300,"-- Superior a 37 kW, mas não superior a 75 kW",87
87019300,Com tomada de força mecânica ou hidráulica,87
87019410,Tratores especialmente concebidos para arrastar troncos (log skidders),87
87019490,Outros,87
87019490,Com tomada de força mecânica ou hidráulica,87
87019510,Tratores especialmente concebidos para arrastar troncos (log skidders),87
87019590,Outros,87
87019590,Com tomada de força mecânica ou hidráulica,87
87021000,- Unicamente com motor de pistão de ignição por compressão (diesel ou semidiesel),87
87021000,"Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³",87
87021000,"Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9 m³",87
87022000,"- Equipados para propulsão, simultaneamente, com motor de pistão de ignição por compressão (diesel ou semidiesel) e motor elétrico",87
87022000,"Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³",87
87022000,"Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9 m³",87
87023000,"- Equipados para propulsão, simultaneamente, com motor de pistão de ignição por centelha (faísca) e motor elétrico",87
87023000,"Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³",87
87023000,"Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9 m³",87
87024010,Trólebus,87
87024090,Outros,87
87024090,"Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³",87
87024090,"Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9 m³",87
87029000,- Outros,87
87029000,"Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³",87
87029000,"Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9 m³",87
87031000,- Veículos especialmente concebidos para se deslocar sobre a neve; veículos especiais para transporte de pessoas nos campos de golfe e veículos semelhantes,87
87032100,-- De cilindrada não superior a 1.000 cm3,87
87032210,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87032290,Outros,87
87032310,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87032310,"De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³",87
87032390,Outros,87
87032390,"De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³",87
87032410,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87032490,Outros,87
87033110,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87033190,Outros,87
87033210,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87033290,Outros,87
87033310,"Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista",87
87033390,Outros,87
87034000,"- Outros veículos, equipados para propulsão, simultaneamente, com motor de pistão de ignição por centelha (faísca) e motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica",87
87035000,"- Outros veículos, equipados para propulsão, simultaneamente, com motor de pistão de ignição por compressão (diesel ou semidiesel) e motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica",87
87036000,"- Outros veículos, equipados para propulsão, simultaneamente, com motor de pistão de ignição por centelha (faísca) e motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica",87
87037000,"- Outros veículos, equipados para propulsão, simultaneamente, com motor de pistão de ignição por compressão (diesel ou semidiesel) e motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica",87
87038000,"- Outros veículos, equipados unicamente com motor elétrico para propulsão",87
87039000,- Outros,87
87041010,Com capacidade de carga igual ou superior a 85 toneladas,87
87041090,Outros,87
87042110,Chassis com motor e cabina,87
87042110,"De camionetas, furgões, pick-ups e semelhantes",87
87042120,Com caixa basculante,87
87042120,"De camionetas, furgões, pick-ups e semelhantes",87
87042130,Frigoríficos ou isotérmicos,87
87042130,"De camionetas, furgões, pick-ups e semelhantes",87
87042190,Outros,87
87042190,"De camionetas, furgões, pick-ups e semelhantes",87
87042190,Carro-forte para transporte de valores,87
87042210,Chassis com motor e cabina,87
87042220,Com caixa basculante,87
87042230,Frigoríficos ou isotérmicos,87
87042290,Outros,87
87042310,Chassis com motor e cabina,87
87042320,Com caixa basculante,87
87042330,Frigoríficos ou isotérmicos,87
87042340,"De chassis articulado, para o transporte de troncos (forwarder), com grua incorporada, de potência máxima igual ou superior a 126 kW (170 HP)",87
87042390,Outros,87
87042390,"Veículo automóvel para transporte de toras de madeira, denominado comercialmente “trator florestal” e, tecnicamente, “forwarder”, exceto os do código 8704.23.40",87
87043110,Chassis com motor e cabina,87
87043110,De caminhão,87
87043120,Com caixa basculante,87
87043120,Caminhão,87
87043130,Frigoríficos ou isotérmicos,87
87043130,Caminhão,87
87043190,Outros,87
87043190,Caminhão,87
87043210,Chassis com motor e cabina,87
87043220,Com caixa basculante,87
87043230,Frigoríficos ou isotérmicos,87
87043290,Outros,87
87044100,-- De peso em carga máxima (bruto) não superior a 5 toneladas,87
